repeat,case,project,routes,path_len,providers_per_rule,prefix_rules_per_origin,origin_diversity_pct,generated_prefix_rules,active_prefix_rules,distinct_origins,proto,wall_us,total_ns,total_us,calls,avg_ns,rss_kb,user_us,sys_us,minflt,majflt,nvcsw,nivcsw,log_file
4,linear-hit,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1025652,259690560,259690,1000000,259,2075636,4566773,1315597,522537,0,0,12,
4,linear-miss,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1018106,246933253,246933,1000000,246,2075584,4658733,1163688,522538,0,0,14,
5,linear-global,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,895588,161027408,161027,1000000,161,1895872,3932507,1137308,476597,0,0,10,
5,linear-hit,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1139356,273720622,273720,1000000,273,2075584,5085073,1595180,522538,0,0,80,
5,linear-miss,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1008255,244090655,244090,1000000,244,2075444,4595102,1171799,522536,0,0,9,
6,linear-global,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,907432,162193425,162193,1000000,162,1895656,3975692,1095934,476594,0,0,51,
6,linear-hit,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1013602,256707064,256707,1000000,256,2075680,4688053,1124001,522539,0,0,9,
6,linear-miss,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1042359,247479124,247479,1000000,247,2075700,4585920,1255475,522536,0,0,17,
7,linear-global,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,928230,161754195,161754,1000000,161,1895728,3996232,1088053,476595,0,0,22,
7,linear-hit,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1018278,257420913,257420,1000000,257,2075596,4582578,1227598,522537,0,0,10,
7,linear-miss,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,996836,244078937,244078,1000000,244,2075540,4593651,1192413,522537,0,0,48,
8,linear-global,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,940828,164999111,164999,1000000,164,1895768,3959476,1255857,476596,0,0,7,
8,linear-hit,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1004270,257143006,257143,1000000,257,2075656,4469323,1291245,522537,0,0,8,
8,linear-miss,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,996992,246193427,246193,1000000,246,2075712,4551722,1259845,522539,0,0,12,
9,linear-global,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,890168,161470264,161470,1000000,161,1895772,3779474,1243817,476597,0,0,61,
9,linear-hit,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1004543,255423257,255423,1000000,255,2075572,4659529,1159946,522536,0,0,64,
9,linear-miss,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1032628,250810146,250810,1000000,250,2075664,4734942,1111776,522538,0,0,9,
10,linear-global,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,961346,164030925,164030,1000000,164,1895816,4017084,1163158,476596,0,0,11,
10,linear-hit,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1015246,256430601,256430,1000000,256,2075480,4616736,1200156,522538,0,0,8,
10,linear-miss,linear,1000000,4,10,10,2,200000,200000,20000,test_routes,1001216,243600945,243600,1000000,243,2075564,4465855,1263241,522536,0,0,14,
1,trie-global,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,972594,172483337,172483,1000000,172,1916224,3972708,1124058,481686,0,0,8,
1,trie-hit,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1200484,405539393,405539,1000000,405,2263948,4448863,1488468,569583,0,0,9,
1,trie-miss,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1210755,352296067,352296,1000000,352,2263892,4736673,1288197,569585,0,0,9,
2,trie-global,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,940689,172128346,172128,1000000,172,1916156,3954254,1123521,481686,0,0,9,
2,trie-hit,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1239040,416342834,416342,1000000,416,2263928,4705188,1344363,569586,0,0,11,
2,trie-miss,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1191900,355064761,355064,1000000,355,2263820,4601884,1443342,569585,0,0,54,
3,trie-global,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,949250,173238986,173238,1000000,173,1916092,3941373,1159227,481686,0,0,8,
3,trie-hit,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1214906,408308054,408308,1000000,408,2263892,4754981,1279715,569584,0,0,43,
3,trie-miss,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1197585,352550492,352550,1000000,352,2263892,4694280,1323520,569585,0,0,42,
4,trie-global,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,942142,171643459,171643,1000000,171,1916076,3954103,1115505,481686,0,0,8,
4,trie-hit,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1231729,409846372,409846,1000000,409,2263972,4633908,1372587,569586,0,0,36,
4,trie-miss,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1190491,354382788,354382,1000000,354,2263768,4621469,1324433,569582,0,0,9,
5,trie-global,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,972754,176787975,176787,1000000,176,1916156,3978828,1175629,481686,0,0,8,
5,trie-hit,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1251891,417677905,417677,1000000,417,2263892,4689498,1379335,569583,0,0,44,
5,trie-miss,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1206837,351882851,351882,1000000,351,2263968,4701761,1331326,569585,0,0,52,
6,trie-global,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,957424,172197114,172197,1000000,172,1916224,3855874,1307913,481687,0,0,9,
6,trie-hit,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1217994,412542193,412542,1000000,412,2263724,4823271,1239844,569585,0,0,10,
6,trie-miss,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1166361,353483119,353483,1000000,353,2263988,4643756,1323866,569585,0,0,23,
7,trie-global,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,949095,170620814,170620,1000000,170,1916260,3876489,1176098,481688,0,0,8,
7,trie-hit,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1266589,412282080,412282,1000000,412,2263888,4715954,1291998,569586,0,0,24,
7,trie-miss,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1230100,360855065,360855,1000000,360,2263624,4710124,1356590,569583,0,0,9,
8,trie-global,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,988267,173401339,173401,1000000,173,1915964,3995374,1131712,481683,0,0,18,
8,trie-hit,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1217972,406793604,406793,1000000,406,2263820,4633642,1412554,569584,0,0,12,
8,trie-miss,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1194836,357012682,357012,1000000,357,2263772,4493552,1568585,569583,0,0,9,
9,trie-global,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,961020,175760654,175760,1000000,175,1915964,3895831,1175938,481684,0,0,8,
9,trie-hit,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1284077,423033334,423033,1000000,423,2263840,4899157,1323787,569585,0,0,27,
9,trie-miss,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1216251,365671550,365671,1000000,365,2263912,4758876,1292714,569586,0,0,14,
10,trie-global,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,956479,175120488,175120,1000000,175,1916028,4037206,1071273,481686,0,0,62,
10,trie-hit,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1299338,451254713,451254,1000000,451,2263700,4842155,1311468,569584,0,0,70,
10,trie-miss,bird-prefix-trie,1000000,4,10,10,2,200000,200000,20000,test_routes,1189155,354072270,354072,1000000,354,2263908,4687181,1294689,569585,0,0,69,
1,hybrid-global,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,981253,160455438,160455,1000000,160,1917508,3964743,1316102,481998,0,0,13,
1,hybrid-hit,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1094237,257796053,257796,1000000,257,2097912,4884761,1172007,528098,0,0,16,
1,hybrid-miss,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1080234,248095413,248095,1000000,248,2097812,4631193,1243751,528098,0,0,11,
2,hybrid-global,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,978798,162840699,162840,1000000,162,1917504,3946839,1191658,481997,0,0,7,
2,hybrid-hit,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1091676,265388796,265388,1000000,265,2097888,4728523,1180132,528096,0,0,9,
2,hybrid-miss,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1060421,245420066,245420,1000000,245,2097868,4480712,1332213,528100,0,0,10,
3,hybrid-global,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1028000,163629935,163629,1000000,163,1917376,3940115,1204026,481997,0,0,17,
3,hybrid-hit,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1110290,260620548,260620,1000000,260,2097948,4663485,1251846,528100,0,0,7,
3,hybrid-miss,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1074093,243384262,243384,1000000,243,2098040,4702271,1091600,528099,0,0,7,
4,hybrid-global,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,939393,158364336,158364,1000000,158,1917380,3866733,1155618,481997,0,0,9,
4,hybrid-hit,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1044943,257740238,257740,1000000,257,2097808,4689097,1108270,528098,0,0,9,
4,hybrid-miss,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1278299,271058970,271058,1000000,271,2097920,5284412,1420346,528098,0,0,10,
5,hybrid-global,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,982374,159944738,159944,1000000,159,1917544,4048118,1088029,481998,0,0,7,
5,hybrid-hit,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1069327,258432467,258432,1000000,258,2098036,4907781,1675959,528100,0,0,12,
5,hybrid-miss,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1073135,247688391,247688,1000000,247,2097844,4566652,1307636,528097,0,0,10,
6,hybrid-global,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,947083,159290105,159290,1000000,159,1917436,3924501,1128135,481998,0,0,9,
6,hybrid-hit,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1053472,258826519,258826,1000000,258,2097880,4524839,1304242,528098,0,0,10,
6,hybrid-miss,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1071771,243474494,243474,1000000,243,2097852,4648633,1357357,528097,0,0,11,
7,hybrid-global,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,977710,160689276,160689,1000000,160,1917424,3998496,1135575,481998,0,0,9,
7,hybrid-hit,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1074123,263019666,263019,1000000,263,2098052,4523433,1323889,528101,0,0,12,
7,hybrid-miss,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1047508,242742208,242742,1000000,242,2098084,4570510,1187649,528099,0,0,12,
8,hybrid-global,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,950460,159845437,159845,1000000,159,1917484,3857800,1211403,481997,0,0,9,
8,hybrid-hit,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1050311,262448671,262448,1000000,262,2097876,4595884,1247971,528097,0,0,11,
8,hybrid-miss,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1031477,241262516,241262,1000000,241,2097796,4562469,1259620,528097,0,0,11,
9,hybrid-global,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,969846,160644804,160644,1000000,160,1917572,4064292,1044022,481999,0,0,12,
9,hybrid-hit,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1054933,263639393,263639,1000000,263,2097916,4740922,1151275,528097,0,0,15,
9,hybrid-miss,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1047840,243230462,243230,1000000,243,2097856,4758197,1183573,528099,0,0,7,
10,hybrid-global,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,943888,159013041,159013,1000000,159,1917448,4106193,995562,481999,0,0,10,
10,hybrid-hit,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1081035,259565133,259565,1000000,259,2097992,4678718,1247639,528099,0,0,10,
10,hybrid-miss,bird-prefix-hybrid,1000000,4,10,10,2,200000,200000,20000,test_routes,1049635,242543592,242543,1000000,242,2097920,4625691,1244465,528097,0,0,13,
1,original-global,bird,1000000,4,10,10,2,200000,200000,20000,test_routes,905737,161432897,161432,1000000,161,1887004,3778070,1179399,474391,0,0,7,
2,original-global,bird,1000000,4,10,10,2,200000,200000,20000,test_routes,920027,163386826,163386,1000000,163,1887148,3860630,1164192,474391,0,0,24,
3,original-global,bird,1000000,4,10,10,2,200000,200000,20000,test_routes,919588,162661320,162661,1000000,162,1887108,3855128,1123750,474391,0,0,10,
4,original-global,bird,1000000,4,10,10,2,200000,200000,20000,test_routes,892543,161248415,161248,1000000,161,1887036,3900710,1068189,474391,0,0,9,
5,original-global,bird,1000000,4,10,10,2,200000,200000,20000,test_routes,936392,164130639,164130,1000000,164,1887124,3927143,1123758,474391,0,0,12,
6,original-global,bird,1000000,4,10,10,2,200000,200000,20000,test_routes,918454,162427352,162427,1000000,162,1887140,3875248,1083794,474392,0,0,8,
7,original-global,bird,1000000,4,10,10,2,200000,200000,20000,test_routes,888479,161427270,161427,1000000,161,1886908,3804182,1151964,474390,0,0,9,
8,original-global,bird,1000000,4,10,10,2,200000,200000,20000,test_routes,891543,162011133,162011,1000000,162,1887136,3763980,1124019,474391,0,0,8,
9,original-global,bird,1000000,4,10,10,2,200000,200000,20000,test_routes,926222,163319546,163319,1000000,163,1887120,3813537,1143239,474392,0,0,6,
10,original-global,bird,1000000,4,10,10,2,200000,200000,20000,test_routes,883556,161453666,161453,1000000,161,1886852,3801796,1100498,474388,0,0,19,
1,trie-hit,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1082340,312846172,312846,1000000,312,2076588,4359638,1111954,522249,0,0,18,
1,trie-miss,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1077052,257123796,257123,1000000,257,2076476,4315250,1096872,522249,0,0,34,
1,trie-global,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1004520,167988012,167988,1000000,167,1888196,4026882,1122573,474581,0,0,166,
2,trie-hit,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1122463,318396014,318396,1000000,318,2076516,4352507,1191084,522249,0,0,65,
2,trie-miss,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1062342,256741078,256741,1000000,256,2076584,4390737,1131671,522250,0,0,67,
2,trie-global,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,937139,158231556,158231,1000000,158,1887984,3820348,1128094,474578,0,0,38,
3,trie-hit,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1107565,313591869,313591,1000000,313,2076520,4234409,1243543,522249,0,0,73,
3,trie-miss,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1059016,254878649,254878,1000000,254,2076576,4300178,1148074,522248,0,0,34,
3,trie-global,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,957204,159757232,159757,1000000,159,1888056,3916882,1124249,474581,0,0,12,
4,trie-hit,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1178891,317980298,317980,1000000,317,2076620,4378389,1231551,522250,0,0,16,
4,trie-miss,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1050493,256555193,256555,1000000,256,2076604,4241801,1143398,522251,0,0,10,
4,trie-global,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,935370,159314967,159314,1000000,159,1888212,3886948,1051707,474580,0,0,11,
5,trie-hit,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1094687,312610033,312610,1000000,312,2076580,4180155,1284040,522248,0,0,14,
5,trie-miss,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1036889,255885330,255885,1000000,255,2076600,4218614,1203507,522250,0,0,11,
5,trie-global,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,971882,159407294,159407,1000000,159,1888152,3924695,1084170,474581,0,0,8,
6,trie-hit,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1122282,315358451,315358,1000000,315,2076624,4406237,1171570,522251,0,0,10,
6,trie-miss,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1057989,255430612,255430,1000000,255,2076620,4200593,1216184,522250,0,0,9,
6,trie-global,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,935496,158676243,158676,1000000,158,1887980,3757633,1195246,474579,0,0,14,
7,trie-hit,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1103961,312226713,312226,1000000,312,2076492,4226465,1227583,522249,0,0,12,
7,trie-miss,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1074779,262262710,262262,1000000,262,2076540,4331830,1195867,522251,0,0,27,
7,trie-global,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,977245,159126320,159126,1000000,159,1888176,3917322,1111270,474579,0,0,30,
8,trie-hit,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1118339,317849525,317849,1000000,317,2076488,4439057,1139706,522248,0,0,33,
8,trie-miss,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1062259,257557948,257557,1000000,257,2076584,4277793,1167405,522248,0,0,8,
8,trie-global,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,904852,158263784,158263,1000000,158,1887980,3765512,1116210,474578,0,0,11,
9,trie-hit,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1086162,315499131,315499,1000000,315,2076624,4315246,1135805,522251,0,0,7,
9,trie-miss,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1030835,252916356,252916,1000000,252,2076492,4220878,1132252,522247,0,0,7,
9,trie-global,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,913614,157988565,157988,1000000,157,1887984,3950832,959803,474579,0,0,11,
10,trie-hit,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1099206,313673214,313673,1000000,313,2076484,4215547,1251855,522248,0,0,9,
10,trie-miss,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,1026931,256712156,256712,1000000,256,2076344,4216309,1244075,522247,0,0,20,
10,trie-global,bird-prefix-trie,1000000,4,10,12,1,120000,120000,10000,test_routes,930317,164391193,164391,1000000,164,1888120,3865805,1083441,474580,0,0,10,
